id,Age,Gender,Reviews_Read,Price,Discount,Category,Items_In_Cart,Email_Interaction,Socioeconomic_Status_Score,Engagement_Score,AB_Bucket,Price_Sine,Day,day_sin,day_cos,time_sin,time_cos,campaign_effect,seasonality_score,Time_of_Day_afternoon,Time_of_Day_evening,Time_of_Day_morning,Device_Type_desktop,Device_Type_mobile,Device_Type_tablet,Payment_Method_bank,Payment_Method_cash,Payment_Method_credit,Payment_Method_paypal,Referral_Source_ads,Referral_Source_direct,Referral_Source_email,Referral_Source_search_engine,Referral_Source_social_media,PM_RS_Combo_bank:ads,PM_RS_Combo_bank:direct,PM_RS_Combo_bank:email,PM_RS_Combo_bank:search_engine,PM_RS_Combo_bank:social_media,PM_RS_Combo_cash:ads,PM_RS_Combo_cash:direct,PM_RS_Combo_cash:email,PM_RS_Combo_cash:search_engine,PM_RS_Combo_cash:social_media,PM_RS_Combo_credit:ads,PM_RS_Combo_credit:direct,PM_RS_Combo_credit:email,PM_RS_Combo_credit:search_engine,PM_RS_Combo_credit:social_media,PM_RS_Combo_paypal:ads,PM_RS_Combo_paypal:direct,PM_RS_Combo_paypal:email,PM_RS_Combo_paypal:search_engine,PM_RS_Combo_paypal:social_media,Campaign_Period_false,Campaign_Period_true,Session_ID,purchase_proba,price_after_discount,expected_revenue
928,0.42553191489361697,1.0,0.08333333333333333,0.028886846893981626,0.37777777777777777,1.0,0.09090909090909091,1.0,0.5730337078651685,0.3169276677793443,0.8333333333333333,0.5507363286780923,0.44827586206896575,0.4999999999999981,1.0,0.0,0.0,1.0,0.43135125421154497,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,s0002861,0.8244829513694801,0.028777718805715474,0.028777718805715474
927,0.2978723404255319,1.0,0.08333333333333333,0.025721677754117853,0.5333333333333333,0.25,0.045454545454545456,1.0,0.16091492776886035,0.42410781959024274,0.0,0.2563884427795272,0.10344827586206895,0.2774790660436868,3.3306690738754696e-15,0.0,0.0,0.0,0.1352984556554151,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0002856,0.8244829513694801,0.02558449547276256,0.02558449547276256
926,0.36170212765957444,1.0,0.16666666666666666,0.018023611869314476,0.34444444444444444,0.25,0.13636363636363635,1.0,0.24036918138041735,0.4555679206448351,1.0,0.42930264798360585,0.7586206896551726,1.0,0.3568958678922173,0.0,0.0,0.0,0.4875987856832192,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0002855,0.8244829513694801,0.017961530539542393,0.017961530539542393
925,0.17021276595744683,0.0,0.16666666666666666,0.03653893171626717,0.05555555555555556,0.75,0.09090909090909091,0.0,0.2540128410914928,0.1193845057169617,0.6666666666666666,0.7079636794980451,0.3793103448275863,7.771561172376096e-16,0.3568958678922105,0.0,0.0,1.0,0.18755186136993646,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0002853,0.8244829513694801,0.03651863230975813,0.03651863230975813
924,0.471364744888912,0.38935555140889094,0.3333333333333333,0.0035075512053811568,0.33333333333333337,0.0,0.0911157384808709,1.0,0.030497592295345103,0.08248865123095839,0.16666666666666666,0.4163580598041583,1.0,0.9999999999999991,0.3568958678922137,1.0,4.440892098500626e-16,0.0,0.8124481386300635,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0002850,0.8244829513694801,0.0034958593680298865,0.0034958593680298865
923,0.21747797299515925,1.0,0.25,0.03912731183554014,0.5222222222222223,0.25,0.2727272727272727,1.0,0.13603531300160515,0.21726182419372997,1.0,0.7293691288679756,0.22428880363605908,0.7089092921331269,0.33784837092032227,1.0,4.440892098500626e-16,0.0,0.6019901672615591,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0002848,0.8244829513694801,0.038922980318176766,0.038922980318176766
922,0.46808510638297873,1.0,0.16666666666666666,0.05387958011154057,0.33333333333333337,0.75,0.045454545454545456,0.0,0.21548956661316213,0.06370807974975116,1.0,0.6471500459128661,0.2068965517241379,0.5000000000000019,1.0,0.5,1.0,1.0,0.5937759306849691,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0002841,0.8244829513694801,0.053699981511168775,0.053699981511168775
953,0.021276595744680826,0.1824129743310141,0.08333333333333333,0.030225249513731407,0.26666666666666666,0.12989861417289703,0.3181818181818182,0.0,0.30016051364365975,0.15161604226656358,0.3333333333333333,0.9757183767364319,0.5862068965517242,0.27747906604369355,0.0,1.0,4.440892098500626e-16,1.0,0.6476996699721996,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,s0002970,0.8244829513694801,0.030144648848361457,0.030144648848361457
952,0.6595744680851064,1.0,0.41666666666666663,0.03927232903271176,0.5,0.5,0.13636363636363635,0.0,0.042134831460674156,0.30403896363698235,0.16666666666666666,0.6720579083179168,0.48275862068965525,0.9009688679024194,0.8019377358048373,0.5,1.0,1.0,0.7892878637709632,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0002969,0.8244829513694801,0.0390759673875482,0.0390759673875482
951,0.35198993537945844,1.0,0.41666666666666663,0.0037523762473467264,0.05555555555555556,1.0,0.36363636363636365,1.0,0.18780096308186195,0.23051940302967047,0.8333333333333333,0.31473754208007576,0.3448275862068968,0.27747906604369016,1.609823385706477e-15,0.0,0.0,1.0,0.3228503170253533,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0002966,0.8244829513694801,0.003750291593875978,0.003750291593875978
950,0.10638297872340424,0.7589703723978172,0.16666666666666666,0.014739084894439383,0.37777777777777777,0.5,0.5,0.0,0.08707865168539325,0.36292271558511663,0.5,0.7156883648664116,0.6705426741457541,0.5889907099984609,0.5374304387660234,1.0,4.440892098500626e-16,0.0,0.6007167126862989,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0002957,0.8244829513694801,0.01468340390706039,0.01468340390706039
949,0.5106382978723404,1.0,0.16666666666666666,0.04746023792898132,0.15555555555555556,0.5040336420715932,0.09090909090909091,0.0,0.3218298555377207,0.22735858403164788,0.3333333333333333,0.28752497476694955,0.4006159988847555,0.5472243451076805,0.7787360636041463,0.0,0.0,1.0,0.43663052086384563,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0002949,0.8244829513694801,0.047386410892202906,0.047386410892202906
948,0.25531914893617025,1.0,0.25,0.0432153819938562,0.5444444444444445,0.75,0.0,1.0,0.18418940609951845,0.3222513954534925,0.0,0.45677584459206083,0.41379310344827624,0.09903113209758246,0.8019377358048407,1.0,4.440892098500626e-16,1.0,0.5606886740723964,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0002947,0.8244829513694801,0.042980098247445205,0.042980098247445205
947,0.9999999999999999,0.0,0.16666666666666666,0.05473225550723836,0.3111111111111111,0.75,0.0,1.0,0.04975922953451043,0.09320446161238999,1.0,0.2879861302211928,0.5172413793103452,0.9999999999999991,0.3568958678922135,0.0,0.0,1.0,0.6751506470531553,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0002946,0.8244829513694801,0.054561977378993626,0.054561977378993626
946,0.12765957446808507,1.0,0.08333333333333333,0.0516353827147787,0.08888888888888889,1.0,0.18181818181818182,0.0,0.0,0.23169035420281336,0.8333333333333333,0.8929490764152849,0.5517241379310347,0.7225209339563183,6.217248937900877e-15,0.0,0.0,1.0,0.5398521913977427,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0002938,0.8244829513694801,0.05158948459681001,0.05158948459681001
945,0.7446808510638298,1.0,0.5,0.05866617656505759,0.08888888888888889,0.25,0.13636363636363635,0.0,0.08747993579454254,0.2109336271756746,0.8333333333333333,0.8200927613050961,0.0,0.9009688679024173,0.8019377358048401,0.0,0.0,0.0,0.43931132592760336,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0002931,0.8244829513694801,0.05861402885255532,0.05861402885255532
944,0.6382978723404255,0.0,0.16666666666666666,0.02004774325777423,0.26666666666666666,1.0,0.045454545454545456,0.0,0.1456661316211878,0.2585798531019319,0.5,0.5478024185781138,0.5862068965517242,0.27747906604369355,0.0,0.5,1.0,1.0,0.48527499349877723,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0002929,0.8244829513694801,0.01999428260908683,0.01999428260908683
943,0.12765957446808507,0.0,0.5,0.04963356661120522,0.13333333333333333,0.75,0.09090909090909091,0.0,0.21829855537720708,0.29261992976833856,0.3333333333333333,0.1326629460957297,0.2068965517241379,0.5000000000000019,1.0,0.5,1.0,1.0,0.5937759306849691,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0002928,0.8244829513694801,0.04956738852239028,0.04956738852239028
942,0.9999999999999999,0.0,0.25,0.037392571749640155,0.022222222222222223,0.5,0.3181818181818182,1.0,0.26043338683788125,0.5157303981809948,1.0,0.9596713791475138,0.9655172413793105,0.9009688679024193,0.8019377358048376,0.0,0.0,0.0,0.43931132592760425,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,s0002925,0.8244829513694801,0.03738426228925135,0.03738426228925135
941,0.021276595744680826,0.0,0.3333333333333333,0.029912128124361732,0.4444444444444445,0.25,0.09090909090909091,1.0,0.27808988764044945,0.3744995733196422,0.16666666666666666,0.9172899802055687,0.3103448275862073,0.7225209339563149,4.551914400963142e-15,0.5,1.0,1.0,0.7022768678711633,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,s0002920,0.8244829513694801,0.0297791853326979,0.0297791853326979
940,0.1914893617021276,0.0,0.08333333333333333,0.023519538559994665,0.11111111111111112,1.0,0.045454545454545456,0.0,0.380016051364366,0.17829877614348494,0.6666666666666666,0.992160471059927,0.5172413793103452,0.9999999999999991,0.3568958678922135,0.5,1.0,1.0,0.8375753235265777,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0002916,0.8244829513694801,0.02349340573937245,0.02349340573937245
939,0.3777153866854265,0.0,0.41666666666666663,0.03510376864380899,0.044444444444444446,1.0,0.2272727272727273,1.0,0.4329855537720706,0.0914252590307715,0.16666666666666666,0.3951900971688752,0.06896551724137945,0.7225209339563181,6.106226635438361e-15,0.5,1.0,0.0,0.5147250065012283,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0002906,0.8244829513694801,0.03508816696885619,0.03508816696885619
938,0.9999999999999999,0.0,0.25,0.006938252942638108,0.3,0.0,0.09090909090909091,1.0,0.17977528089887643,0.1761341028375467,0.3333333333333333,0.4951018400998683,0.7931034482758621,0.7225209339563151,4.6629367034256575e-15,0.0,0.0,0.0,0.35230033002780453,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,s0002900,0.8244829513694801,0.006917438183810193,0.006917438183810193
969,0.23404255319148937,1.0,0.3333333333333333,0.05336845076204167,0.41111111111111115,0.5,0.045454545454545456,0.0,0.2034510433386838,0.20459876920090825,0.0,0.8372468363135611,0.5517241379310347,0.7225209339563183,6.217248937900877e-15,1.0,4.440892098500626e-16,1.0,0.8647015443445873,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0003010,0.8244829513694801,0.053149047131131055,0.053149047131131055
968,0.3088446326511557,1.0,0.41666666666666663,0.0320128517442323,0.33333333333333337,0.25,0.18181818181818182,1.0,0.1043338683788122,0.4839312881479231,0.16666666666666666,0.6664818836893089,0.24137931034482785,0.9009688679024173,0.8019377358048402,0.0,0.0,1.0,0.6268631872975399,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0003004,0.8244829513694801,0.03190614223841819,0.03190614223841819
967,0.9574468085106383,1.0,0.3333333333333333,0.03259086263921169,0.011111111111111112,0.75,0.13636363636363635,1.0,0.5425361155698234,0.28430234781511776,0.0,0.42039598071027257,0.1724137931034484,0.0990311320975803,0.801937735804838,1.0,4.440892098500626e-16,1.0,0.5606886740723954,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,s0003003,0.8244829513694801,0.03258724143225178,0.03258724143225178
966,0.04255319148936171,1.0,0.08333333333333333,0.03739816664815631,0.08888888888888889,0.0,0.045454545454545456,1.0,0.04975922953451043,0.17511019939760722,1.0,0.9606168621647508,0.7586206896551726,1.0,0.3568958678922173,1.0,4.440892098500626e-16,0.0,0.8124481386300639,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0003002,0.8244829513694801,0.037364923833357946,0.037364923833357946
965,0.44680851063829785,1.0,0.0,0.016624694312740523,0.4444444444444445,1.0,0.0,1.0,0.2764847512038523,0.035502284710573116,0.8333333333333333,0.9377887344784052,0.8620689655172415,8.326672684688674e-16,0.35689586789221023,0.5,1.0,0.0,0.16242467647342224,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,s0003001,0.8244829513694801,0.016550806782461677,0.016550806782461677
964,0.06382978723404253,0.0,0.5,0.03705938589662634,0.16666666666666669,1.0,0.09090909090909091,1.0,0.1276083467094703,0.38643297361881374,0.5,0.8849145814380901,0.7586206896551726,1.0,0.3568958678922173,1.0,4.440892098500626e-16,0.0,0.8124481386300639,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0002999,0.8244829513694801,0.0369976202534653,0.0369976202534653
963,0.0,0.0,0.3333333333333333,0.048187060262654784,0.15555555555555556,0.25,0.13636363636363635,0.0,0.06059390048154093,0.5775393350690881,0.3333333333333333,0.06217122260506608,0.5172413793103452,0.9999999999999991,0.3568958678922135,1.0,4.440892098500626e-16,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0002998,0.8244829513694801,0.04811210261335732,0.04811210261335732
962,0.6595744680851064,1.0,0.41666666666666663,0.04740454618053315,0.2555555555555556,0.75,0.36363636363636365,1.0,0.213884430176565,0.0855563943752018,0.0,0.3095379286749555,0.0,0.9009688679024173,0.8019377358048401,1.0,4.440892098500626e-16,0.0,0.7641606788744479,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0002996,0.8244829513694801,0.0472834012291829,0.0472834012291829
961,0.0,0.0,0.16666666666666666,0.036625556179500064,0.5,0.25,0.13636363636363635,0.0,0.11717495987158909,0.3276622283566844,0.3333333333333333,0.7413765377090773,1.0,0.9999999999999991,0.3568958678922137,0.5,1.0,0.0,0.6500234621566411,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0002991,0.8244829513694801,0.03644242839860257,0.03644242839860257
960,0.0,1.0,0.08333333333333333,0.03142397259811234,0.3888888888888889,0.0,0.13636363636363635,1.0,0.14646869983948635,0.024329218135720757,0.0,0.8750347614766075,0.5172413793103452,0.9999999999999991,0.3568958678922135,0.5,1.0,1.0,0.8375753235265777,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,s0002989,0.8244829513694801,0.03130176826023079,0.03130176826023079
959,0.10638297872340424,1.0,0.08333333333333333,0.04142199193730411,0.4666666666666667,1.0,0.2727272727272727,1.0,0.14887640449438203,0.14000137261396658,0.5,0.001057046489978175,0.931034482758621,0.49999999999999784,1.0,1.0,4.440892098500626e-16,0.0,0.568648745788453,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0002985,0.8244829513694801,0.04122868930826335,0.04122868930826335
958,0.7446808510638298,0.0,0.08333333333333333,0.036344332142590315,0.16666666666666669,0.5,0.0,0.0,0.12078651685393257,0.0520038097085164,0.0,0.6289515237745739,0.8620689655172415,8.326672684688674e-16,0.35689586789221023,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0002982,0.8244829513694801,0.036283758255686,0.036283758255686
957,0.08510638297872342,0.0,0.3333333333333333,0.04425571157196942,0.022222222222222223,1.0,0.18181818181818182,0.0,0.13964686998394862,0.4853236431819236,1.0,0.8628894336001636,0.034482758620689946,0.9999999999999991,0.3568958678922133,0.0,0.0,0.0,0.48759878568321874,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0002981,0.8244829513694801,0.04424587696939787,0.04424587696939787
956,0.9999999999999999,1.0,0.3333333333333333,0.019737515781430147,0.35555555555555557,0.0,0.045454545454545456,1.0,0.20826645264847513,0.5545406546538212,0.0,0.0006676245792197055,0.6419503591332658,0.5263765168033611,0.4737245380293364,0.0,0.0,0.0,0.39128454083837305,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0002975,0.8244829513694801,0.01966733794754062,0.01966733794754062
955,0.10638297872340424,1.0,0.3333333333333333,0.023915490171074784,0.3,1.0,0.0,0.0,0.36316211878009635,0.6684642592934906,0.6666666666666666,0.9340660237230514,0.2068965517241379,0.5000000000000019,1.0,0.0,0.0,1.0,0.4313512542115468,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,s0002972,0.8244829513694801,0.02384374370056156,0.02384374370056156
954,0.0,0.0,0.3333333333333333,0.010465032592344903,0.12222222222222223,0.0,0.0,0.0,0.16292134831460672,0.5589446274411762,0.5,0.55223789794342,0.0,0.9009688679024173,0.8019377358048401,0.5,1.0,0.0,0.6017360024010256,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0002971,0.8244829513694801,0.01045224199695426,0.01045224199695426
985,0.10638297872340424,0.0,0.41666666666666663,0.03184166071147361,0.03333333333333333,0.5,0.045454545454545456,0.0,0.18659711075441415,0.1743381892605475,0.6666666666666666,0.7341358922537291,0.034482758620689946,0.9999999999999991,0.3568958678922133,0.0,0.0,0.0,0.48759878568321874,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0003056,0.8244829513694801,0.03183104682456979,0.03183104682456979
984,0.9999999999999999,0.0,0.25,0.04342432251430436,0.5111111111111112,0.0,0.0,0.0,0.20104333868378813,0.25079546899795546,0.5,0.5469027695459708,0.5862068965517242,0.27747906604369355,0.0,0.5,1.0,1.0,0.48527499349877723,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,s0003055,0.8244829513694801,0.043202375977009023,0.043202375977009023
