id,Age,Gender,Reviews_Read,Price,Discount,Category,Items_In_Cart,Email_Interaction,Socioeconomic_Status_Score,Engagement_Score,AB_Bucket,Price_Sine,Day,day_sin,day_cos,time_sin,time_cos,campaign_effect,seasonality_score,Time_of_Day_afternoon,Time_of_Day_evening,Time_of_Day_morning,Device_Type_desktop,Device_Type_mobile,Device_Type_tablet,Payment_Method_bank,Payment_Method_cash,Payment_Method_credit,Payment_Method_paypal,Referral_Source_ads,Referral_Source_direct,Referral_Source_email,Referral_Source_search_engine,Referral_Source_social_media,PM_RS_Combo_bank:ads,PM_RS_Combo_bank:direct,PM_RS_Combo_bank:email,PM_RS_Combo_bank:search_engine,PM_RS_Combo_bank:social_media,PM_RS_Combo_cash:ads,PM_RS_Combo_cash:direct,PM_RS_Combo_cash:email,PM_RS_Combo_cash:search_engine,PM_RS_Combo_cash:social_media,PM_RS_Combo_credit:ads,PM_RS_Combo_credit:direct,PM_RS_Combo_credit:email,PM_RS_Combo_credit:search_engine,PM_RS_Combo_credit:social_media,PM_RS_Combo_paypal:ads,PM_RS_Combo_paypal:direct,PM_RS_Combo_paypal:email,PM_RS_Combo_paypal:search_engine,PM_RS_Combo_paypal:social_media,Campaign_Period_false,Campaign_Period_true,Session_ID,purchase_proba,price_after_discount,expected_value
111,0.9999999999999999,1.0,0.16666666666666666,0.05207988775551052,0.07777777777777778,0.75,0.08920351355311444,1.0,0.07985553772070626,0.03214245382999002,1.0,0.7205970304814084,0.827586206896552,0.27747906604368383,4.773959005888173e-15,0.5,1.0,0.0,0.297723132128836,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,s0000349,0.8643569055529189,0.05203938117614512,0.044980598480301615
2575,0.8085106382978723,1.0,0.3333333333333333,0.05219159279829859,0.3,0.75,0.0,0.0,0.15449438202247193,0.09368952017093014,1.0,0.991362120212584,0.7586206896551726,1.0,0.3568958678922173,0.0,0.0,0.0,0.4875987856832192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0008238,0.8643569055529189,0.05203501801990369,0.04497682715607433
3529,0.04255319148936171,0.0,0.5,0.05228824949335355,0.5,0.0,0.18181818181818182,0.0,0.07303370786516854,0.059960545646824584,0.8333333333333333,0.9973681061684045,0.931034482758621,0.49999999999999784,1.0,0.5,1.0,0.0,0.40622406931503063,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0011289,0.8643569055529189,0.05202680824588678,0.04496973098120978
5713,0.04255319148936171,1.0,0.28286151344181376,0.052091463407612906,0.17777777777777778,0.75,0.18181818181818182,1.0,0.11476725521669341,0.06413781484726172,0.8333333333333333,0.981530466700355,0.5862068965517242,0.27747906604369355,0.0,0.0,0.0,1.0,0.32285031702535494,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0018163,0.8643569055529189,0.05199885636155493,0.04494557057696433
4522,0.021276595744680826,0.0,0.16666666666666666,0.052029662287221806,0.06666666666666667,0.75,0.09090909090909091,0.0,0.32102728731942215,0.009797613925941764,0.16666666666666666,0.9736593978591033,0.06896551724137945,0.7225209339563181,6.106226635438361e-15,0.0,0.0,0.0,0.352300330027806,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0014442,0.8643569055529189,0.05199497584569699,0.04494221642628541
4587,0.23404255319148937,0.0,0.41666666666666663,0.05202754008433637,0.06666666666666667,0.25,0.5454545454545454,1.0,0.20224719101123595,0.3546285588636324,0.5,0.5106447683775234,0.5517241379310347,0.7225209339563183,6.217248937900877e-15,1.0,4.440892098500626e-16,1.0,0.8647015443445873,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,s0014626,0.8643569055529189,0.051992855057613474,0.04494038330846021
5123,0.44680851063829785,1.0,0.16666666666666666,0.05207442147535105,0.18888888888888888,0.75,0.0,0.0,0.20585874799357945,0.3884789922197601,0.16666666666666666,0.9794961285586887,0.5612675655080794,0.4500946316953065,0.5504757257581696,0.5,1.0,1.0,0.516768098799807,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0016353,0.8643569055529189,0.05197605867923094,0.04492586524281699
3610,0.12765957446808507,0.0,0.08333333333333333,0.0522331365275105,0.5111111111111112,0.0,0.09090909090909091,1.0,0.1853932584269663,0.5198838173546357,0.16666666666666666,0.9943660843109612,0.5865703477442401,0.7993547379004706,0.2154110359040261,0.0,0.0,0.0,0.602166470807598,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0011509,0.8643569055529189,0.05196616716303656,0.04491731544248798
3070,0.2978723404255319,1.0,0.41666666666666663,0.052202975522865944,0.4666666666666667,0.0,0.045454545454545456,0.0,0.18258426966292135,0.3134434934935345,1.0,0.9922483059988547,0.44827586206896575,0.4999999999999981,1.0,0.5,1.0,1.0,0.5937759306849673,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0009848,0.8643569055529189,0.05195936163709257,0.04491143303914238
6046,0.0,0.0,0.25,0.052031848799285595,0.17777777777777778,0.5,0.045454545454545456,1.0,0.19622792937399677,0.30209659476665784,0.0,0.9739610509015344,0.9655172413793105,0.9009688679024193,0.8019377358048376,0.0,0.0,0.0,0.43931132592760425,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0019222,0.8643569055529189,0.05193934773475353,0.04489413388444857
3585,0.276595744680851,1.0,0.75,0.0520288262679033,0.2,0.5,0.13636363636363635,1.0,0.20746388443017655,0.28803011841594617,0.3333333333333333,0.9735436132584359,0.4266313660389671,0.3438440708682633,0.9228653410098221,1.0,4.440892098500626e-16,1.0,0.4752005713835047,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,s0011447,0.8643569055529189,0.05192476861536749,0.044881532321930366
5299,0.04255319148936171,0.0,0.41666666666666663,0.05204966244168761,0.2555555555555556,0.25,0.09090909090909091,0.0,0.05698234349919743,0.45408682809967793,0.0,0.9763555320613417,0.2068965517241379,0.5000000000000019,1.0,0.5,1.0,1.0,0.5937759306849691,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0016919,0.8643569055529189,0.05191664663766996,0.044874512034420756
541,0.021276595744680826,0.15248597608136996,0.25,0.05195905080939722,0.08888888888888889,0.25,0.045454545454545456,0.0,0.33627608346709476,0.22207246038947878,0.3333333333333333,0.9630155722600586,0.0,0.9009688679024173,0.8019377358048401,1.0,4.440892098500626e-16,0.0,0.7641606788744479,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0001675,0.8643569055529189,0.05191286498645553,0.044871243338079174
907,0.1914893617021276,1.0,0.16666666666666666,0.05201692906990918,0.2111111111111111,0.5,0.045454545454545456,1.0,0.3824237560192616,0.715607984245255,0.6666666666666666,0.9718691700722993,0.931034482758621,0.49999999999999784,1.0,0.0,0.0,0.0,0.2437993928416083,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0002783,0.8643569055529189,0.051907115552983815,0.044866273775554875
3087,0.1914893617021276,0.0,0.08333333333333333,0.052108698267409805,0.3888888888888889,0.25,0.13636363636363635,0.0,0.2756821829855538,0.5531296787355362,1.0,0.9834816876252893,0.1724137931034484,0.0990311320975803,0.801937735804838,0.5,1.0,1.0,0.398263997598973,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0009890,0.8643569055529189,0.05190605332970321,0.04486535563552705
5177,0.21276595744680848,0.0,0.08333333333333333,0.05211692984223816,0.41111111111111115,0.26198502265526624,0.13636363636363635,0.0,0.34430176565008025,0.4016309470472511,0.8333333333333333,0.984375821395115,0.1724137931034484,0.0990311320975803,0.801937735804838,0.0,0.0,1.0,0.2358393211255507,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0016532,0.8643569055529189,0.05190267135288674,0.04486243240051131
3084,0.276595744680851,1.0,0.08333333333333333,0.05205500010349037,0.3111111111111111,1.0,0.045454545454545456,1.0,0.40971107544141255,0.3540603230954725,0.2019638593971831,0.9770510722035906,0.06896551724137945,0.7225209339563181,6.106226635438361e-15,0.0,0.0,0.0,0.352300330027806,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0009885,0.8643569055529189,0.05189305121427951,0.04485411716727378
4237,0.4042553191489362,0.0,0.6666666666666666,0.05211480763935272,0.43333333333333335,1.0,0.09090909090909091,1.0,0.27929373996789725,0.1490675202703731,0.5,0.9841476441230841,0.0,0.9009688679024173,0.8019377358048401,1.0,4.440892098500626e-16,0.0,0.7641606788744479,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0013583,0.8643569055529189,0.05188897680624886,0.044850595424556446
3220,0.1914893617021276,0.0,0.3333333333333333,0.052143618151252014,0.48888888888888893,1.0,0.045454545454545456,1.0,0.2086677367576244,0.27287887021019896,0.8333333333333333,0.987106103445615,0.6896551724137931,0.49999999999999434,1.0,1.0,4.440892098500626e-16,0.0,0.5686487457884513,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,s0010365,0.8643569055529189,0.05188869379584589,0.04485035080256029
5938,0.4893617021276595,1.0,0.08333333333333333,0.052130241842155915,0.48888888888888893,1.0,0.0,1.0,0.03892455858747994,0.13865876180828193,1.0,0.9857699494285399,0.48275862068965525,0.9009688679024194,0.8019377358048373,0.0,0.0,1.0,0.6268631872975409,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0018878,0.8643569055529189,0.051875382882038704,0.044838845422291836
525,0.1914893617021276,0.0,0.5833333333333333,0.05192541710912194,0.1,0.0,0.4090909090909091,0.0,0.18780096308186195,0.337278069263388,0.3333333333333333,0.9573374448998244,0.931034482758621,0.49999999999999784,1.0,1.0,4.440892098500626e-16,0.0,0.568648745788453,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0001633,0.8643569055529189,0.05187349169201282,0.04483721075913325
3480,0.44680851063829785,1.0,0.0,0.05189493455858565,0.044444444444444446,1.0,0.0,1.0,0.14646869983948635,0.41028103982730935,0.0,0.9518576601554751,0.2068965517241379,0.5000000000000019,1.0,0.0,0.0,1.0,0.4313512542115468,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0011144,0.8643569055529189,0.05187187014322627,0.044835809162241905
5603,0.30165069537719225,0.0,0.08333333333333333,0.05207429285699436,0.5333333333333333,1.0,0.2272727272727273,1.0,0.14004815409309793,0.5696251836448334,1.0,0.9794803793612326,0.896551724137931,0.0990311320975778,0.8019377358048347,0.0,0.0,0.0,0.048287459755612994,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0017842,0.8643569055529189,0.05179656329509039,0.04477071716802023
4004,0.10638297872340424,0.0,0.16666666666666666,0.05196561034558858,0.33333333333333337,0.0,0.3181818181818182,1.0,0.05577849117174959,0.5403412628399371,0.0,0.9640775660900229,0.10344827586206895,0.2774790660436868,3.3306690738754696e-15,0.5,1.0,0.0,0.2977231321288374,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,s0012845,0.8643569055529189,0.05179239164443662,0.04476711137297009
1672,0.06382978723404253,0.0,0.41666666666666663,0.05203204172682063,0.4777777777777778,0.25,0.0,1.0,0.2945425361155698,0.7700075493768167,0.8333333333333333,0.9739875861743592,0.6896551724137931,0.49999999999999434,1.0,0.0,0.0,0.0,0.2437993928416066,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,s0005353,0.8643569055529189,0.051783444194125824,0.04475937758250686
838,0.12765957446808507,0.0,0.5,0.05188580265526043,0.22222222222222224,1.0,0.09090909090909091,1.0,0.10072231139646869,0.3072977964399756,0.6666666666666666,0.9501548668005779,0.034482758620689946,0.9999999999999991,0.3568958678922133,0.0,0.0,0.0,0.48759878568321874,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0002545,0.8643569055529189,0.051770500871582074,0.044748189932285375
692,0.4893617021276595,0.0,0.16666666666666666,0.051777634617281416,0.05555555555555556,1.0,0.09090909090909091,1.0,0.1817817014446228,0.3410256033663155,0.6666666666666666,0.9278846945592747,0.3793103448275863,7.771561172376096e-16,0.3568958678922105,0.5,1.0,1.0,0.34997653784335875,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,s0002111,0.8643569055529189,0.05174886926471626,0.0447294925035127
830,0.23404255319148937,0.0,0.16666666666666666,0.05191519194976483,0.4,0.5,0.36363636363636365,0.0,0.25963081861958265,0.2066103242516492,0.3333333333333333,0.9555344515783928,0.034482758620689946,0.9999999999999991,0.3568958678922133,0.5,1.0,0.0,0.650023462156641,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0002529,0.8643569055529189,0.05170753118196577,0.044693761646224996
4270,0.9787234042553191,0.0,0.0,0.051971462480818124,0.5111111111111112,1.0,0.0,1.0,0.018057784911717497,0.35042408473099157,0.3333333333333333,0.9650124541530942,1.0,0.9999999999999991,0.3568958678922137,0.5,1.0,0.0,0.6500234621566411,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0013673,0.8643569055529189,0.051705830561471725,0.04469229170315724
2928,0.36170212765957444,1.0,0.08333333333333333,0.05193815032643457,0.4666666666666667,0.0,0.09090909090909091,0.0,0.0,0.3585129704510922,0.16666666666666666,0.9595327784721243,1.0,0.9999999999999991,0.3568958678922137,1.0,4.440892098500626e-16,0.0,0.8124481386300635,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0009444,0.8643569055529189,0.051695772291577874,0.044683597768116576
3805,0.4958088789162176,1.0,0.3333333333333333,0.05180136470409132,0.22222222222222224,0.75,0.2272727272727273,1.0,0.2945425361155698,0.3385806076250924,0.6666666666666666,0.933097331257907,0.06896551724137945,0.7225209339563181,6.106226635438361e-15,1.0,4.440892098500626e-16,0.0,0.6771496829746506,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0012128,0.8643569055529189,0.05168625056030445,0.04467536759393757
4001,0.5946420671401506,0.0,0.3333333333333333,0.05179634858818028,0.22222222222222224,0.19703123355239932,0.13636363636363635,1.0,0.19903691813804172,0.16143909854005242,0.0,0.9320105704208036,0.8620689655172415,8.326672684688674e-16,0.35689586789221023,0.5,1.0,0.0,0.16242467647342224,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0012838,0.8643569055529189,0.051681245591317655,0.04467104151443176
1675,0.23404255319148937,1.0,0.0,0.05181763492621301,0.3111111111111111,0.75,0.4090909090909091,1.0,0.11998394863563404,0.09541337847982297,0.3333333333333333,0.9365662631658433,0.3793103448275863,7.771561172376096e-16,0.3568958678922105,0.0,0.0,1.0,0.18755186136993646,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0005357,0.8643569055529189,0.051656424506442575,0.04464958723831667
667,0.021276595744680826,0.0,0.25,0.05169879156462847,0.08888888888888889,0.5,0.13636363636363635,0.0,0.3037720706260032,0.8077003800032282,0.6666666666666666,0.9092872960639888,0.6206896551724141,0.0,0.356895867892214,0.0,0.0,1.0,0.1875518613699361,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,s0002041,0.8643569055529189,0.05165283708323769,0.04464648642429638
1926,0.14893617021276595,0.0,0.16666666666666666,0.05167493285946187,0.06666666666666667,0.75,0.36363636363636365,0.0,0.21629213483146065,0.24854523096637332,0.8333333333333333,0.9032812681727378,0.7241379310344831,0.900968867902417,0.8019377358048403,0.5,1.0,0.0,0.6017360024010255,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0006144,0.8643569055529189,0.051640482904222226,0.044635808004351935
5288,0.14893617021276595,0.0,0.41666666666666663,0.051651588627722046,0.022222222222222223,0.5,0.09090909090909091,0.0,0.4137239165329053,0.57472463308907,0.3333333333333333,0.8972389184983531,0.7931034482758621,0.7225209339563151,4.6629367034256575e-15,0.0,0.0,0.0,0.35230033002780453,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,s0016872,0.8643569055529189,0.051640110496915886,0.04463548611152502
5101,0.36170212765957444,1.0,0.3333333333333333,0.051736026578891155,0.2111111111111111,1.0,0.13636363636363635,1.0,0.06902086677367576,0.8425400936930576,0.16666666666666666,0.918312248455808,0.44827586206896575,0.4999999999999981,1.0,0.5,1.0,1.0,0.5937759306849673,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0016269,0.8643569055529189,0.05162680607833572,0.04462398634545089
2281,0.1914893617021276,0.0,0.08333333333333333,0.05183094692613076,0.43333333333333335,0.0,0.0,0.0,0.4317817014446228,0.2354465423158894,0.16666666666666666,0.9393403605990152,0.1379310344827589,1.5543122344752192e-15,0.35689586789220695,0.0,0.0,1.0,0.1875518613699368,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,s0007344,0.8643569055529189,0.051606346156117526,0.04460630167039451
946,0.12765957446808507,1.0,0.08333333333333333,0.0516353827147787,0.08888888888888889,1.0,0.18181818181818182,0.0,0.0,0.23169035420281336,0.8333333333333333,0.8929490764152849,0.5517241379310347,0.7225209339563183,6.217248937900877e-15,0.0,0.0,1.0,0.5398521913977427,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0002938,0.8643569055529189,0.05158948459681001,0.04459172726516867
3635,0.23404255319148937,0.0,0.25,0.05161017351686683,0.06666666666666667,0.75,0.2727272727272727,1.0,0.18378812199036917,0.26571370151489376,0.3333333333333333,0.8861232204486051,0.6206896551724141,0.0,0.356895867892214,0.5,1.0,1.0,0.34997653784335836,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,s0011580,0.8643569055529189,0.05157576673452225,0.044579870136170825
4571,0.21276595744680848,1.0,0.3333333333333333,0.05157364590356595,0.011111111111111112,0.5,0.045454545454545456,0.0,0.24117174959871587,0.30961408582786554,0.6666666666666666,0.8759086712439144,0.24812371830693092,0.2774096477070549,0.21986681817603093,0.0,0.0,0.0,0.2861197491919615,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0014571,0.8643569055529189,0.05156791549846556,0.0445730838660681
