,id,Age,Gender,Reviews_Read,Price,Discount,Category,Items_In_Cart,Email_Interaction,Socioeconomic_Status_Score,Engagement_Score,AB_Bucket,Price_Sine,Day,Purchase,Time_of_Day,Device_Type,Payment_Method,Referral_Source,PM_RS_Combo,Session_ID,Campaign_Period
5318,5319,42.0,1.0,3.0,928.064,15.0,1.0,1.0,1.0,2.4,1.82240040732676,2.0,0.961834311968896,22.0,0.0,morning,mobile,paypal,,paypal:search_engine,s0007730,false
5319,5320,40.0,0.0,3.0,865.099,46.0,3.0,8.0,1.0,4.97,2.30982061821776,3.0,-0.805883253400754,19.0,0.0,morning,mobile,credit,ads,credit:ads,s0007731,false
5320,5321,41.0,1.0,3.0,678.498,44.0,4.0,4.0,0.0,5.39,4.81885910595103,4.0,-0.0047784915586678,5.0,0.0,afternoon,mobile,cash,email,cash:email,s0007732,false
5321,5322,55.0,1.0,0.0,998.494,27.0,1.0,3.0,1.0,2.37,1.21717212766073,5.0,-0.880435026841041,15.0,0.0,morning,desktop,,search_engine,paypal:search_engine,s0007733,false
5322,5323,20.0,1.0,6.0,205.587,24.0,3.0,1.0,1.0,1.09,2.51289937943017,6.0,-0.910656652179042,18.0,1.0,evening,mobile,cash,email,cash:email,,false
5323,5324,41.0,1.0,1.0,547.676,50.0,3.0,5.0,0.0,6.08,0.967085739057499,0.0,-0.835741695321731,20.0,0.0,morning,mobile,credit,direct,credit:direct,s0007735,false
5324,5325,25.0,1.0,4.0,917.102,43.0,0.0,3.0,1.0,3.09,0.415888308335967,1.0,0.632385390233199,5.0,1.0,evening,desktop,cash,direct,cash:direct,s0007736,false
5325,5326,18.0,1.0,3.0,512.731,13.0,4.0,2.0,0.0,5.1,0.0959158109119348,2.0,-0.2091656642469,4.0,0.0,evening,mobile,cash,ads,cash:ads,s0007737,false
5326,5327,34.167748292956006,1.0,1.0,905.691,46.0,0.0,8.0,0.0,2.99,1.79668842506696,6.0,0.050662511665283,53.0,0.0,evening,mobile,cash,direct,cash:direct,s0007741,false
5327,5328,22.0,0.0,2.0,52.785,29.0,1.0,3.0,1.0,3.01,3.7975569346585,0.0,0.207572401318151,4.0,1.0,,mobile,paypal,direct,paypal:direct,s0007742,false
5328,5329,20.0,1.0,1.0,94.485,39.0,1.0,10.0,1.0,3.96,0.908205512140383,1.0,-0.859360933033776,1.0,0.0,evening,,bank,email,bank:email,s0007743,false
5329,5330,26.368407392826022,1.0,2.0,463.316,8.0,4.0,2.0,0.0,7.57,0.865001639199352,2.0,0.570435961495245,61.0,0.0,afternoon,tablet,cash,social_media,cash:social_media,s0007744,false
5330,5331,32.0,1.0,2.0,191.996,30.0,3.0,5.0,0.0,2.13,2.03750008032271,3.0,-0.946323953604597,46.0,0.0,evening,desktop,bank,ads,bank:search_engine,s0007745,true
5331,5332,29.0,1.0,4.250304887379253,238.578,49.0,4.0,4.0,0.0,2.07,4.6138752700114,4.0,0.634964617458493,36.0,0.0,morning,tablet,,email,credit:email,s0007746,true
5332,5333,34.0,1.0,2.0,795.091,34.0,0.0,1.0,0.0,2.53,1.55888894274799,5.0,0.18829428202954,38.0,0.0,afternoon,mobile,cash,,credit:email,s0007747,true
5333,5334,22.0,1.0,5.0,515.509,43.0,2.0,1.0,1.0,2.19,0.205543693208666,6.0,-0.357000676890968,36.0,1.0,afternoon,mobile,,social_media,bank:social_media,s0007748,true
5334,5335,32.0,0.0,3.0,477.175,15.0,1.0,4.0,1.0,3.97,0.0412713438504509,1.0,0.981276529840828,57.0,0.0,morning,mobile,,direct,bank:direct,s0007750,false
5335,5336,39.0,1.0,2.0,534.978,47.0,1.0,4.0,0.0,8.15,3.10109506813356,3.0,-0.99230573284713,26.0,1.0,evening,desktop,cash,email,cash:email,s0007752,true
5336,5337,41.0,1.0,2.0,242.352,31.0,1.0,1.0,0.0,4.2,0.69577386194064,4.0,0.781851112416995,61.0,0.0,evening,mobile,cash,ads,cash:ads,s0007753,false
5337,5338,20.0,0.0,1.0,93.916,36.0,4.0,5.0,1.0,6.41,0.096566274746046,5.0,-0.875093871977677,70.0,0.0,evening,desktop,credit,direct,credit:direct,s0007754,false
5338,5339,40.0,0.0,1.0,888.281,30.0,1.4210249186467638,1.0,1.0,7.67,1.74011658508444,6.0,-0.79349951493581,25.0,0.0,afternoon,desktop,credit,ads,credit:ads,s0007755,true
5339,5340,22.0,1.0,2.0,355.51,41.0,3.0,4.0,0.0,3.7,1.16448726334071,0.0,0.783947900616667,8.0,0.0,evening,desktop,,search_engine,paypal:search_engine,s0007756,false
5340,5341,35.0,1.0,1.0,319.821,27.0,1.0,4.0,1.0,12.62,0.557326907896965,4.0,-0.882768402643584,62.0,0.0,afternoon,desktop,bank,search_engine,bank:search_engine,s0007760,false
5341,5342,31.641270262284827,0.0,4.0,657.231,8.0,4.0,2.0,1.0,4.0,0.176666338749986,6.0,-0.926979413137857,61.0,0.0,morning,desktop,credit,email,credit:email,s0007762,false
5342,5343,28.0,0.0,2.0,583.796,15.0,3.0,2.0,0.0,1.65,2.13412679279055,0.0,0.850631149259654,58.0,0.0,evening,mobile,,ads,paypal:ads,s0007763,false
5343,5344,20.0,0.0,3.0,87.934,37.0,2.080418296876877,2.0,0.0,1.35,0.0587773578177964,1.0,-0.9851014772717,55.0,1.0,evening,tablet,credit,direct,credit:direct,s0007764,false
5344,5345,54.0,1.0,3.0,310.263,27.085717677412745,0.0,5.0,0.0,7.25,1.24227328742207,2.0,-0.999121223040396,38.0,0.0,afternoon,desktop,bank,ads,bank:ads,s0007765,true
5345,5346,18.0,0.0,2.0,689.587,41.0,1.0,7.0,0.0,4.85,2.79683016198905,2.191192111668213,0.573913720754718,43.0,0.0,evening,mobile,,ads,paypal:ads,s0007766,true
5346,5347,27.04444846249115,0.0,3.0,51.148,21.0,4.0,7.0,1.0,1.74,0.832632765991655,5.0,0.295555647563756,13.0,0.0,morning,mobile,cash,direct,cash:direct,s0007768,false
5347,5348,34.38146208646198,1.0,3.0,754.781,33.0,1.0,5.0,1.0,5.03,1.76968603187191,1.0,-0.887353436345683,69.0,0.0,evening,mobile,cash,search_engine,cash:search_engine,s0007771,false
5348,5349,21.0,0.0,2.0,625.274,50.0,4.0,7.0,0.0,3.84,1.61663008485879,2.0,-0.178956035486388,13.0,0.0,morning,desktop,paypal,direct,paypal:direct,s0007772,false
5349,5350,38.184709448137774,0.0,1.0,586.976,45.0,2.0,6.0,0.0,3.15,4.07855543236739,4.0,0.929793430970493,37.0,0.0,morning,mobile,,search_engine,paypal:search_engine,s0007774,true
5350,5351,21.0,0.0,1.0,265.964,28.0,0.0,7.0,0.0,4.28,1.65454773823088,5.0,0.802924585721097,1.0,0.0,afternoon,mobile,paypal,direct,credit:direct,s0007775,false
5351,5352,51.0,0.0,2.0,738.203,28.0,2.0,3.0,1.0,4.37,0.838679522409543,6.0,-0.169747338364686,18.0,1.0,morning,tablet,bank,,bank:direct,s0007776,false
5352,5353,52.0,0.0,2.0,96.251,18.0,2.0,2.0,0.0,3.64,0.68002933973883,1.0,0.2526424602913243,35.0,1.0,afternoon,desktop,cash,ads,cash:ads,s0007778,true
5353,5354,22.0,0.0,6.0,933.343,26.0,0.0,2.0,0.0,3.12,3.03162787538885,2.0,0.999870235070552,15.0,0.0,evening,tablet,bank,search_engine,bank:search_engine,s0007779,false
5354,5355,19.0,0.0,4.0,108.309,47.0,3.0,0.0,0.0,1.14,4.15920243997827,3.0,-0.262892214417377,31.0,1.0,morning,desktop,paypal,social_media,paypal:social_media,s0007780,true
5355,5356,26.0,1.0,4.0,476.42,15.0,3.0,3.0,1.0,2.39,2.23057589651152,4.0,0.972337151735538,24.0,0.0,morning,desktop,cash,,cash:social_media,s0007781,false
5356,5357,50.0,1.0,4.0,151.533,30.0,2.0,3.0,0.0,6.95,4.54663376617434,6.0,0.8448463769007,36.0,1.0,morning,desktop,cash,direct,cash:direct,s0007783,true
5357,5358,28.0,0.0,7.0,172.045,28.0,4.0,2.0,0.0,1.84,3.13413577013474,1.0,-0.13288337858886,14.0,1.0,evening,mobile,bank,email,bank:email,s0007785,false
5358,5359,51.0,0.0,1.0,967.809,43.0,3.0,6.0,1.0,1.85,1.16872300394643,6.0,-0.352359918431349,58.0,0.0,evening,mobile,bank,,bank:direct,s0007790,false
5359,5360,26.0,1.0,4.0,664.065,29.0,2.0,4.0,0.0,2.26,0.751379002118525,0.0,-0.72194689268893,61.0,1.0,morning,desktop,paypal,direct,paypal:direct,s0007791,false
5360,5361,20.0,0.0,4.0,757.363,6.0,1.0,11.0,1.0,10.43,3.54274388965871,1.0,-0.944154043315031,63.0,0.0,evening,tablet,credit,social_media,credit:social_media,s0007792,false
5361,5362,27.0,1.0,1.0,279.49,27.0,3.0,3.0,1.0,2.36,1.92227695743267,2.0,0.179758597366487,2.0,0.0,morning,mobile,paypal,social_media,paypal:social_media,s0007793,false
5362,5363,23.0,0.0,1.0,937.392,49.0,4.0,1.0,1.0,0.0,2.35924943564755,4.0,0.971086765707598,3.0,0.0,morning,mobile,cash,search_engine,cash:search_engine,s0007795,false
5363,5364,30.31163832813333,1.0,2.0,603.217,19.0,2.0,14.0,0.0,11.85,1.55724637687049,6.0,0.865157143747666,62.0,0.0,morning,desktop,bank,search_engine,bank:search_engine,s0007797,false
5364,5365,23.0,1.0,5.0,143.603,26.0,3.0,0.0,1.0,1.74,0.0,0.0,0.992326444849986,23.0,1.0,evening,mobile,credit,social_media,credit:social_media,s0007798,false
5365,5366,35.0,1.0,3.0,969.942,1.0,3.0,0.0,1.0,5.57,4.2200530782709,1.0,-0.460529434939161,40.0,1.0,evening,mobile,bank,search_engine,bank:search_engine,s0007799,true
5366,5367,26.0,1.0,3.0,517.9545235325475,42.0,0.0,8.0,0.0,0.9,2.08616888733458,3.0,0.901146592224664,21.0,0.0,evening,mobile,bank,search_engine,bank:search_engine,s0007801,false
5367,5368,40.0,1.0,0.0,913.919,24.0,1.0,3.0,1.0,14.01,1.0655828532032,4.0,0.486251939958499,12.0,0.0,morning,desktop,bank,social_media,bank:social_media,s0007802,false
5368,5369,48.0,0.0,6.0,599.175,16.0,1.0,0.0,0.0,2.42,1.9183162182387,1.0,0.955106540887016,26.0,0.0,morning,desktop,cash,social_media,cash:social_media,s0007806,true
5369,5370,28.0,1.0,3.0,696.881,23.0,4.0,7.0,1.0,2.95,1.69127912056627,2.0,0.850270640436385,2.0,0.0,morning,mobile,bank,search_engine,bank:search_engine,s0007807,false
5370,5371,29.0,1.0,1.0,225.01,4.0,1.0,0.0,1.0,9.8,3.45524126464901,3.0,-0.0657675547675338,33.0,1.0,evening,desktop,cash,social_media,cash:social_media,s0007808,true
5371,5372,24.20053921060473,0.0,2.0,213.67,32.0,1.0,1.0,0.0,2.6,2.37391632007039,5.0,-0.641011235682443,41.0,0.0,evening,desktop,bank,ads,bank:ads,s0007810,true
5372,5373,28.0,0.0,3.0,273.408,23.0,0.0,6.0,0.0,9.79,5.10330400704056,6.0,0.495690702856133,1.0,0.0,morning,mobile,cash,,cash:social_media,s0007811,false
5373,5374,32.0,1.0,4.0,577.678,14.0,3.0,5.0,0.0,3.68,3.00473854803114,0.0,0.626687926765838,63.0,0.0,afternoon,desktop,cash,social_media,cash:social_media,s0007812,false
5374,5375,46.0,1.0,5.0,432.481,21.0,3.0,1.0,0.0,8.52,2.36080406701436,2.0,-0.893921398100715,37.0,1.0,afternoon,mobile,cash,direct,cash:direct,s0007814,true
5375,5376,41.0,0.0,4.0,68.216,43.0,0.0,3.0,0.0,0.55,0.460078900952089,4.0,-0.603740616625437,57.0,1.0,afternoon,mobile,paypal,search_engine,paypal:search_engine,s0007816,false
5376,5377,22.0,0.0,2.0,231.777,30.631202071090073,1.0,2.0,0.0,1.89,2.28275597102184,5.0,0.305181852178881,29.0,1.0,evening,mobile,bank,direct,bank:direct,s0007817,true
5377,5378,63.0,1.0,6.0,178.037,14.0,4.0,0.0,0.0,3.31,1.31214934917765,1.0,-0.44946512439302,65.0,1.0,afternoon,mobile,paypal,direct,paypal:direct,s0007820,false
5378,5379,18.0,1.0,3.0,642.268,45.0,1.0,4.0,0.0,2.39,3.59326184043258,5.0,-0.901851678922597,41.0,0.0,evening,desktop,cash,,cash:direct,s0007824,true
5379,5380,26.0,1.0,7.0,370.007,31.0,0.0,10.0,1.0,11.12,0.827774677071022,6.0,0.990821453597801,58.0,0.0,afternoon,mobile,credit,email,credit:email,s0007825,
5380,5381,21.0,0.0,3.0,288.544,0.0,1.0,2.0,0.0,5.46,3.02190873994693,0.0,-0.316710035599971,26.0,0.0,evening,mobile,paypal,search_engine,paypal:search_engine,s0007826,true
5381,5382,22.0,0.0,6.0,47.676,16.0,3.0,2.0,1.0,10.74,2.95093889103621,1.0,0.4732055642868,30.0,1.0,morning,mobile,paypal,search_engine,paypal:search_engine,s0007827,true
5382,5383,22.0,0.0,2.0,65.22,3.0,0.0,4.0,1.0,12.25,0.705075079562281,4.0,-0.463322449269072,47.0,1.0,evening,desktop,credit,email,credit:email,s0007830,true
5383,5384,40.0,1.0,4.0,699.517,6.0,0.0,8.0,0.0,2.94,3.75229728694528,6.0,0.917974675579949,44.0,0.0,morning,desktop,,email,cash:email,s0007832,true
5384,5385,22.0,1.0,4.0,630.9795279151155,36.0,3.0,1.0,0.0,2.05,3.45570685174007,0.0,-0.623116704638535,67.0,0.0,evening,mobile,paypal,ads,paypal:ads,s0007833,false
5385,5386,30.0,0.0,5.0,917.381,5.0,2.0,6.0,1.0,10.23,0.672750819102555,1.0,0.644316081663692,12.0,0.0,morning,mobile,cash,ads,credit:ads,s0007834,false
5386,5387,22.0,0.0,2.5464063095763696,943.405,31.0,3.0,5.0,1.0,11.62,0.839503292406663,2.0,0.839132418590741,66.0,0.0,morning,desktop,bank,ads,bank:ads,s0007835,false
5387,5388,32.0,1.0,4.0,286.522,2.0,1.0,3.0,1.0,2.3,0.566372147469647,0.0,-0.208387154249378,46.0,1.0,morning,desktop,,social_media,bank:social_media,s0007840,true
5388,5389,19.0,1.0,1.0,166.761,8.0,0.0,10.0,0.0,8.26,1.41811382557259,1.0,0.159592610911315,18.0,0.0,afternoon,desktop,credit,email,credit:email,s0007841,false
5389,5390,58.0,1.0,0.0,625.065,12.0,3.0,2.0,1.0,10.65,1.30914464822107,4.0,-0.167520555291632,22.0,0.0,morning,mobile,paypal,email,paypal:email,s0007844,false
5390,5391,31.65446662499638,0.0,0.0,613.386,37.0,2.0,2.0,0.0,3.95,0.231963706178421,5.0,0.462239631722298,28.0,1.0,afternoon,tablet,credit,social_media,credit:social_media,s0007845,true
5391,5392,48.0,0.0,8.0,988.286,49.0,2.0,5.0,0.0,3.02,1.0772773753663,0.0,-0.997329847563222,1.0,1.0,morning,desktop,paypal,direct,paypal:direct,s0007847,false
5392,5393,27.0,1.0,3.0,541.793,25.0,0.0,2.0,0.0,6.29,1.08197996001277,2.0,-0.967794105393197,29.0,1.0,evening,mobile,,search_engine,paypal:search_engine,s0007849,true
5393,5394,22.0,1.0,1.0,660.888,19.0,2.0,7.0,0.0,3.4,2.35024018289621,0.0,-0.832226713365257,57.0,0.0,afternoon,tablet,bank,search_engine,bank:search_engine,s0007854,false
5394,5395,63.0,0.0,3.0,765.109,10.0,2.0,5.0,0.0,10.18,2.30937435209489,1.0,-0.995533030922002,32.0,0.0,afternoon,mobile,cash,email,cash:email,,true
5395,5396,44.19930376905238,1.0,5.0,355.143,35.0,2.0,12.0,0.0,9.36,0.835256932012532,3.0,0.771127872085336,1.0,0.0,evening,desktop,paypal,direct,paypal:direct,s0007857,
5396,5397,33.0,0.0,1.0,632.329,27.0,0.0,8.0,1.0,3.98,3.24431029176074,6.0,-0.541205206349879,56.0,0.0,evening,desktop,credit,direct,credit:direct,s0007860,false
5397,5398,25.0,0.0,2.0,213.485,27.0,1.0,2.0,1.0,1.69,1.27971898690704,0.0,-0.64886575936381,5.0,1.0,morning,mobile,bank,direct,bank:direct,s0007861,false
5398,5399,34.0,0.0,3.0,44.885,28.0,3.0,2.0,1.0,9.74,2.6567321158852,2.0,0.603578312680401,39.0,1.0,,desktop,credit,ads,credit:ads,s0007863,true
5399,5400,30.943553467553482,0.0,1.0,926.244,30.0,2.0,2.0,1.0,5.49,0.287747432735804,3.0,0.929301693799028,70.0,0.0,morning,mobile,credit,direct,credit:direct,s0007864,
5400,5401,27.718505102137023,0.0,4.0,780.258,0.0,0.0,2.917968831852568,1.0,5.2,2.65388919708017,3.203024778229774,-0.592879986662927,44.0,0.0,afternoon,desktop,bank,ads,bank:ads,s0007868,true
5401,5402,24.0,0.0,4.0,345.081,24.0,1.0,6.0,0.0,2.06,5.33969127088884,1.0,0.316095128208516,10.0,0.0,afternoon,mobile,credit,email,credit:email,s0007869,false
5402,5403,63.0,1.0,1.0,695.443,5.0,2.0,1.0,1.0,2.38,4.74028400861732,2.0,0.805554307216608,34.0,1.0,evening,desktop,paypal,social_media,paypal:social_media,s0007870,true
5403,5404,19.0,0.0,3.0,52.851,34.0,2.0,11.0,1.0,4.21,1.91821731613925,3.0,0.20398420859837,63.0,0.0,morning,desktop,cash,search_engine,cash:search_engine,s0007871,false
5404,5405,40.0,1.0,7.0,393.1431974011813,25.0,1.0,6.0,1.0,12.04,4.55459498957215,5.0,0.456415754840746,41.0,1.0,morning,desktop,credit,email,credit:email,s0007873,true
5405,5406,40.0,1.0,1.0,215.809,23.0,4.0,5.0,1.0,2.04,6.39859493453521,0.0,-0.545496770471894,59.0,0.0,morning,mobile,bank,email,bank:email,s0007875,false
5406,5407,58.0,0.0,2.0,727.489,18.0,2.0,1.0,1.0,7.56,2.31580923202389,1.0,0.412000928097564,59.0,1.0,evening,mobile,paypal,email,paypal:email,s0007876,false
5407,5408,38.0,1.0,3.0,390.07,5.0,3.0,3.0,0.0,0.77,2.49635775405842,2.0,0.315129420453271,48.0,0.0,,mobile,credit,direct,credit:direct,s0007877,true
5408,5409,21.0,0.0,4.0,798.156,32.0,1.0,1.0,1.0,3.32,1.21760425839612,4.0,0.351996115744798,18.0,0.0,evening,mobile,cash,social_media,cash:social_media,s0007879,false
5409,5410,51.0,0.0,6.0,146.978,28.0,2.0,1.0,0.0,4.15672141715897,0.955792691141255,5.0,0.951886308169123,52.0,1.0,evening,mobile,credit,,credit:direct,s0007880,false
5410,5411,25.0,1.0,1.0,295.364,15.0,4.0,5.0,0.0,1.71,4.79508855191062,6.0,-0.645095181527198,43.0,0.0,afternoon,mobile,credit,direct,credit:direct,s0007881,true
5411,5412,40.0,1.0,4.0,382.512,39.0,3.0,4.0,0.0,6.25,1.80151160737772,0.0,0.674643707564775,31.0,0.0,evening,mobile,bank,,bank:search_engine,s0007882,true
5412,5413,23.0,0.0,4.0,12.316,44.0,2.0,2.0,0.0,0.0,1.17233972676149,1.0,0.632070494287549,63.0,1.0,evening,mobile,,social_media,cash:social_media,s0007883,false
5413,5414,25.0,1.0,4.0,411.176,40.0,2.0,3.0,1.0,2.02,0.407642196375723,3.0,-0.752574198184914,32.0,0.0,afternoon,tablet,credit,social_media,credit:social_media,s0007885,true
5414,5415,63.0,0.0,7.0,78.798,12.0,2.0,4.0,1.0,16.77,3.33803603482247,4.0,-0.944501567908297,6.0,1.0,morning,desktop,bank,social_media,bank:social_media,s0007886,false
5415,5416,32.0,0.0,2.0,376.473,23.0,1.0,4.0,1.0,2.39,0.501679074548664,0.0,0.880056851848108,52.0,0.0,evening,desktop,bank,email,bank:email,s0007889,false
5416,5417,26.0,0.0,5.0,368.3807788426336,35.0,4.0,1.0,0.0,3.4190192904973284,4.39372417262006,4.0,-0.274736638939914,9.0,0.0,morning,mobile,cash,ads,cash:ads,s0007893,false
5417,5418,41.0,1.0,2.0,610.547,45.0,0.0,9.0,0.0,0.63,2.90651225187515,5.0,0.595783962429271,59.0,0.0,afternoon,mobile,credit,social_media,credit:social_media,s0007894,false
5418,5419,18.0,0.0,3.0,328.661,6.0,2.0,4.0,1.0,4.35,3.35544227452887,6.0,-0.556869020060255,43.0,1.0,evening,mobile,bank,email,bank:email,s0007895,true
5419,5420,49.0,0.0,2.0,921.889,9.0,3.0,2.0,1.0,2.83,0.94577240152886,0.0,0.813748732675791,42.0,0.0,evening,mobile,paypal,ads,cash:ads,s0007896,true
5420,5421,61.0,0.0,2.0,245.278,26.0,1.0,1.0,0.0,12.24,0.756513767537887,1.0,0.872445880013473,8.0,1.0,evening,mobile,paypal,,credit:social_media,s0007897,false
5421,5422,40.0,0.0,5.0,350.66,38.0,3.0,0.0,0.0,5.55,2.30671385063657,3.0,0.590400680933903,57.0,0.0,morning,desktop,cash,search_engine,cash:search_engine,s0007899,false
5422,5423,52.0,1.0,4.0,115.951,46.0,0.0,2.0,1.0,6.84,1.29486344731112,4.0,0.157873639222108,41.0,0.0,evening,mobile,cash,search_engine,cash:search_engine,s0007900,true
5423,5424,63.0,0.0,3.0,714.531,41.0,4.0,5.0,0.0,2.0,0.767326487295479,5.0,0.910519107251045,49.0,0.0,afternoon,mobile,paypal,,paypal:email,s0007901,true
5424,5425,18.0,0.0,3.0,253.44,23.0,2.0,4.0,0.0,8.92,1.48669506913499,6.0,0.998366415379847,14.0,0.0,evening,mobile,cash,social_media,cash:social_media,s0007902,false
5425,5426,39.0,0.0,4.0,402.328,2.0,0.0,4.706977043688081,1.0,5.77,3.82624092816972,1.0,-0.352655095779373,12.0,1.0,morning,desktop,paypal,direct,paypal:direct,s0007904,false
5426,5427,18.0,0.0,1.0,99.534,50.0,1.0,3.0,1.0,3.68,1.99171257860138,3.0,-0.684209085184885,40.0,0.0,evening,desktop,credit,search_engine,credit:search_engine,s0007906,
5427,5428,20.0,0.0,0.0,64.524,44.0,3.0,3.0,0.0,5.75,5.22296021090542,4.0,-0.428718666661936,53.0,0.0,evening,desktop,paypal,social_media,paypal:social_media,s0007907,false
5428,5429,25.0,1.0,0.0,207.53,15.0,3.0,2.0,1.0,6.7,5.49170634000271,5.0,-0.860844120456851,60.0,1.0,morning,mobile,paypal,direct,paypal:direct,s0007908,false
5429,5430,22.0,1.0,5.0,818.713,34.0,2.0,6.0,0.0,4.05,2.27272991495321,6.0,0.997617829088703,32.0,0.0,afternoon,tablet,bank,search_engine,bank:search_engine,s0007909,true
5430,5431,21.0,0.0,2.65167731624121,518.935,37.0,1.0,4.0,1.0,10.44,2.11705325229863,0.0,-0.527273310725354,70.0,0.0,evening,desktop,bank,direct,bank:direct,s0007910,false
5431,5432,28.0,0.0,5.0,70.193,43.0,3.0,0.0,0.0,4.95,1.64498060463857,1.0,-0.687483800176892,12.0,1.0,evening,mobile,paypal,email,credit:email,s0007911,false
5432,5433,21.0,1.0,3.0,567.98,18.0,4.0,0.0,1.0,12.28,2.35024018289621,2.0,0.138075371256597,41.0,1.0,evening,tablet,cash,search_engine,cash:search_engine,s0007912,true
5433,5434,51.0,0.0,2.0,505.278,13.0,1.0,5.0,0.0,6.65,0.972003206938036,5.0,0.201935647285883,33.0,0.0,afternoon,mobile,cash,email,cash:email,s0007915,true
5434,5435,49.0,1.0,1.0,698.907,37.0,0.0,2.0,1.0,0.0,1.94229517096668,6.0,0.904008516670851,62.0,0.0,evening,mobile,cash,ads,cash:ads,s0007916,false
5435,5436,23.0,1.0,5.125385802399036,161.009,38.0,2.0,2.0,1.0,3.42,1.9183162182387,0.0,0.461631498968134,3.0,0.0,evening,mobile,bank,email,bank:email,s0007917,false
5436,5437,47.0,1.0,2.0,389.309,26.0,4.0,0.0,1.0,1.74,2.80167250962294,1.0,0.354959548077537,50.0,1.0,evening,desktop,,search_engine,bank:search_engine,s0007918,true
5437,5438,32.0,0.0,3.0,136.712,13.0,4.0,4.0,1.0,9.57,1.80879132848941,2.0,0.966679728257639,59.0,1.0,evening,tablet,paypal,direct,paypal:direct,s0007919,false
5438,5439,31.0,1.0,3.0,176.177,38.0,2.0,6.0,0.0,2.21,3.4035967960603,5.0,-0.354924352327676,37.0,1.0,morning,desktop,cash,email,cash:email,s0007922,true
5439,5440,41.0,0.0,1.9158294505127826,374.923,9.0,4.0,0.0,1.0,2.03,3.11462673907935,0.0,0.917636925479695,13.0,1.0,morning,mobile,credit,email,credit:email,s0007924,false
5440,5441,23.0,0.0,3.0,801.225,26.0,0.0,2.0,1.0,2.68,2.00504314257092,1.0,0.505708350995223,24.0,1.0,evening,desktop,cash,ads,,s0007925,false
5441,5442,36.0,0.0,1.0,69.77,34.0,4.0,3.0,0.0,4.71,4.28038340547047,2.0,-0.670229854883021,11.0,0.0,afternoon,desktop,paypal,email,paypal:email,s0007926,false
5442,5443,22.0,0.0,5.0,558.9570191274858,45.0,3.0,2.0,0.0,13.18,1.64378096490142,4.0,-0.989519144034202,5.0,0.0,afternoon,mobile,,ads,bank:ads,s0007928,false
5443,5444,18.0,0.0,3.0,373.955,9.0,2.0,7.0,0.0,3.03,1.60881511665638,5.0,0.937672371467013,68.0,0.0,evening,mobile,bank,search_engine,bank:search_engine,s0007929,false
5444,5445,58.0,0.0,1.0,816.315,36.0,2.0,1.0,1.0,1.21,2.49140440143647,6.0,0.979615053772138,11.0,1.0,afternoon,mobile,credit,direct,credit:direct,s0007930,false
5445,5446,32.0,1.0,6.0,109.875,47.0,1.0,4.0,0.0,3.11,2.20585644741692,0.0,-0.178063983030396,19.0,0.0,morning,mobile,credit,social_media,credit:social_media,s0007931,false
5446,5447,42.0,0.0,1.0,488.048,40.0,3.0,5.0,1.0,9.59,3.41623875417547,1.0,0.917025041520068,51.0,0.0,evening,mobile,bank,ads,bank:ads,s0007932,false
5447,5448,57.0,0.0,4.0,376.808,9.0,2.0,10.0,0.0,1.32,3.74401339040898,2.0,0.871067124886093,70.0,0.0,afternoon,mobile,cash,direct,cash:direct,s0007933,false
5448,5449,29.27626546997708,0.5925145707198918,4.0,571.213,27.0,2.0,7.0,1.0,9.39,0.599473818199593,3.0,0.312790010264194,46.0,0.0,evening,desktop,bank,search_engine,bank:search_engine,s0007934,true
5449,5450,19.0,0.0,5.0,656.0247292056868,24.0,3.0,2.0,0.0,6.83,1.32031127315145,5.0,-0.691708905171815,25.0,1.0,evening,mobile,,social_media,credit:social_media,s0007936,true
5450,5451,28.0,1.0,3.0,164.242,40.0,3.0,3.0,0.0,4.08,3.42480186233735,6.0,0.29573267116691,66.0,0.0,morning,desktop,cash,social_media,cash:social_media,s0007937,false
5451,5452,33.0,0.0,1.0,878.179,34.0,4.0,2.0,0.0,7.64,4.20719048784279,2.0,-0.995675263655778,24.0,0.0,afternoon,tablet,credit,,credit:email,s0007940,false
5452,5453,38.13180548141849,1.0,5.0,490.102,42.0,0.0,5.0,1.0,4.96,2.20335962363213,3.0,0.865648879697491,56.0,0.0,evening,tablet,credit,search_engine,credit:search_engine,,false
5453,5454,22.0,0.0,2.0,879.772,2.0,2.0,0.8337611926962616,1.0,6.27,2.3924029321929523,4.0,-0.983567526348468,8.0,0.0,evening,desktop,credit,search_engine,credit:search_engine,s0007942,false
5454,5455,52.0,0.0,3.0,108.465,19.0,4.0,3.0,0.0,2.41,2.69605012687995,5.0,-0.254520627616648,5.0,1.0,evening,tablet,paypal,,paypal:social_media,s0007943,false
5455,5456,24.0,0.0,5.0,749.083,23.0,1.0,2.0,0.0,3.74,3.23888287708308,1.0,-0.699728738745944,49.0,1.0,morning,mobile,,,cash:ads,s0007946,true
5456,5457,36.0,0.0,0.0,644.215,49.0,0.0,2.0,1.0,2.76,2.17435501230422,2.814096201811814,-0.94322285087543,41.0,1.0,evening,desktop,paypal,direct,paypal:direct,s0007948,true
5457,5458,19.0,1.0,4.0,924.457,12.0,2.0,3.0,1.0,3.78,3.45594945982346,4.0,0.888120602586182,36.0,0.0,evening,mobile,bank,search_engine,bank:search_engine,s0007949,true
